7.620166791,8.376489507,9.470222856,9.681054364,5.450727513,8.777886527,8.82407832,8.995681235
7.220418028,9.906018258,10.21276734,9.142167996,6.316674901,7.662725032,6.082803961,7.912333665
7.274928687,10.59434827,10.65672404,10.17860703,7.352730167,7.856842758,6.83689917,7.982043665
6.807901952,8.857647742,10.34354744,9.485339545,5.856385661,7.088628864,6.230336983,7.313144592
7.836865962,12.2701915,8.405913169,9.393129498,9.627718137,8.648501157,7.186854576,7.66827381
6.592399719,11.8355354,7.820584805,7.864855811,8.690800002,6.826572963,8.743950787,7.022903161
6.181572944,11.59232651,8.121042398,10.60569946,7.707598756,7.062632098,7.351531665,7.627086835
6.850401056,12.28029662,8.248085552,8.061223905,8.952910619,6.757631074,7.449621337,8.375379352
7.327473189,11.33682608,8.603291142,8.53814126,11.94692549,7.969112599,6.811316193,9.858301792
7.798888215,10.94244424,8.580696063,9.459067742,6.391836081,8.783826885,6.312750624,9.351237536
7.359726013,9.178890267,10.28048225,9.436709216,5.995360725,6.683978175,7.012227227,7.333272276
6.651788267,8.916833823,10.05317578,10.08067662,5.990625,7.445929952,6.162693313,7.818426916
7.342129222,12.13183436,9.328545763,9.278941195,7.487114528,7.339985411,6.058772354,7.886445234
6.997035815,10.06063648,9.187448724,9.377674734,11.61041667,8.613078949,8.205128369,12.17574144
6.455201929,9.0873125,9.05640631,10.52863258,3.966666667,7.302624704,8.092334996,8.158853213
6.068944218,10.7154584,9.168933965,9.765402876,6.691994048,7.33462963,5.80390795,6.91046627
6.689864881,9.372509114,11.17389243,8.519311205,8.942495791,7.482361111,7.642678026,6.44125
6.668959899,8.723372648,10.09409056,9.696164407,11.33709865,7.160178571,6.030168174,5.901612554
7.486471683,9.774753491,10.52351218,9.080046212,7.956517781,7.299361111,6.640647521,7.685391767
6.969340544,10.03796931,10.78819867,8.774044754,8.216056858,7.488160244,8.657194113,7.613358093
6.470597086,9.624104013,9.886532925,9.355494893,6.203504896,7.273322642,5.569450701,6.85094471
6.820853747,9.41648535,10.30656502,9.647821379,7.977522057,7.563599537,6.950738625,6.754804387
7.1445152,9.583963445,9.522752268,8.381185808,7.261676679,7.250087733,6.799896175,7.359418051
6.75645687,13.60233707,8.939662898,8.995468833,8.498197874,7.230562435,6.865541571,8.005653467
7.841927592,12.26921435,7.528047034,5.901805479,7.917990431,8.463629679,7.251223676,8.588277382
7.295581117,13.56414979,7.71254571,6.40359979,7.781678902,7.112886153,6.67363218,8.358453989
7.806206545,16.7227338,7.788497833,6.833356837,8.40879688,7.729484127,7.295962187,8.583706434
7.676565491,7.710416667,8.396202381,8.603333333,4.65,5.758333333,6.771649832,9.529027778
6.852208311,8.899204815,8.755403941,8.348339245,5.08119023,9.93992544,5.511993681,9.137158339
8.371839546,10.20516426,7.030240469,5.323047323,7.06434381,6.904573736,6.622370307,8.232981885
8.11902856,9.535953424,8.58804972,6.20534893,6.044972004,8.369170355,6.578449983,8.730584497
7.36762787,10.48512251,8.864635762,7.471350238,7.547888374,8.044046379,6.531573995,9.058012375
6.133056891,7.728914316,7.238567603,7.625224969,5.867175582,9.128490741,5.314002005,8.018713446
7.117158449,10.11530154,9.717591551,9.467090789,7.372447917,9.463249499,9.115598364,8.102840263
7.043901298,9.263842501,9.069466813,8.561166769,7.143575832,8.084416118,6.804210523,6.657822195
6.776532958,8.667678707,9.256998734,7.570586637,6.147091987,8.203329549,5.977290962,6.483884889
7.842575645,11.93773221,8.843800393,7.34419207,8.69954887,7.414052949,7.884187891,7.094929146
7.814012457,9.958891628,8.897731846,7.404441428,6.157690603,8.502404762,8.994215713,7.837022715
6.587433837,9.662860075,8.117085285,8.023349525,6.239087942,7.552738095,6.533454088,9.05253481
7.264521525,10.30947102,8.193946591,7.180627798,7.862754375,7.30249183,6.519765094,6.753371252
7.138608862,9.66680203,10.19311466,9.200558354,17.96454861,7.587152778,7.723567446,6.244795658
7.091479306,8.658167735,10.08487036,8.510391919,6.044590774,8.176332962,8.63187328,6.291147116
6.615880263,9.587612339,8.408701433,7.877075242,7.977314116,7.719799543,6.222382557,6.199748932
7.050555286,9.440703685,9.80626937,8.562896465,6.423018519,7.656210317,6.364627709,6.617121212
6.408777305,9.038307882,8.900589655,9.832970835,7.000025024,7.083710317,9.498225115,8.407832718
6.270744688,8.999915558,8.363376719,8.944601528,12.76292715,8.369731871,7.41539524,9.412910674
6.318304565,10.53938909,8.424735452,7.889277855,9.344787645,7.90467164,5.869284403,7.346489488
7.113009137,10.27174645,7.760010896,6.710202904,8.976655575,6.931189459,7.146430637,7.802283249
6.677314497,9.632824095,9.627876109,7.606805556,11.80914449,7.110056818,8.64812136,7.632766106
7.190523446,12.86936111,10.00132894,8.553869949,7.2609375,7.850868056,10.20302083,7.259970238
6.379825128,11.89128028,8.726414108,8.450862695,8.102159085,7.110824292,6.947689607,8.839791577
5.839655165,10.53874431,7.06919509,9.287863234,7.475408015,6.680090023,6.092235161,6.910739626
5.624279038,10.12064407,7.962582166,11.74564087,7.063375379,7.465726107,6.019396253,8.892671958
5.622019522,9.623153322,7.784001282,9.980751761,6.662611223,7.181463956,5.899724764,7.415899123
5.671609654,12.12240884,7.672397405,9.171086007,9.881185549,6.752492856,7.226758353,7.500983768
6.119715535,9.01775089,9.469126976,9.563286599,6.935969985,7.618114316,7.648831865,7.787258425
6.359285804,13.12332492,8.139228097,10.71790741,8.584322638,8.482074176,9.32248677,8.668621675
6.186365618,11.50887108,6.566012339,8.145435993,15.80252582,5.968765025,5.582456552,6.955923913
6.245987284,10.97028721,7.481904885,12.65687702,9.219003352,6.523259522,6.539397354,8.503755095
6.358562746,12.28123419,7.246415086,7.29805213,7.566446902,6.643639867,7.069658811,8.259117535
5.720934272,12.92491346,6.57070874,8.468544641,7.497601446,6.521047009,5.473027681,7.068897407
6.187309319,10.90276649,7.824870012,8.593469964,8.428834138,6.93310866,5.862992284,8.665079643
7.617815792,14.54008388,7.394693813,6.424349206,9.833629386,5.6175,5.776984848,7.260519719
6.471974665,12.00077965,7.67947516,10.14032631,7.929636054,7.69676766,7.862984777,7.688751975
6.738139773,11.04377604,7.225078704,10.73242075,7.515734352,7.126694318,6.433600001,6.876479135
5.81938021,9.981603496,7.966244307,13.21825344,9.237732198,7.21066082,6.370912912,7.816299957
6.548662384,11.61666209,7.426333192,10.60883399,8.020857961,8.485048985,7.261217659,7.197494093
6.356226764,11.45455988,7.431432979,11.82292333,11.0819813,7.308585478,8.023561593,7.08679343
8.735657418,10.31027817,7.485315279,11.85775194,6.871135602,6.55375817,5.857273904,7.307337427
6.382567385,11.24747713,7.876218651,8.784190342,12.30780349,6.50228836,6.779507102,7.008268356
6.439616401,15.15773064,6.451487069,14.27005585,10.09687903,6.198353533,7.596351577,8.33672233
6.292451695,14.28752741,6.601019988,12.00692592,8.655794712,6.335597927,8.465889634,8.343810302
5.825856874,11.79106867,6.656319373,8.596593424,7.405110958,6.088088697,6.56329454,7.399463097
5.607873709,11.07072721,7.714848209,12.05873927,6.746530303,6.628096271,5.770893191,9.139731941
6.224530522,13.33627482,7.522992204,12.93346925,7.033531521,7.412430556,6.551946299,7.118879194
5.896011424,8.730208333,7.304904762,6.883082875,7.504166667,8.061979167,4.553333333,12.20369792
5.984765851,9.713241516,7.193317659,8.452998109,10.04382602,6.855746089,7.918709354,7.491326836
5.860963702,9.339404535,6.208414518,8.612353266,8.784773326,7.470128779,6.653600554,7.327723623
6.984212963,10.66702381,5.537222222,11.41805556,10.90097222,7.541666667,5.597048611,6.133888889
