9.054521633,0.174,0.653,0.0000153,0.000000393,0.174,0.0000196,-7.4743824
8.115449098,0.0000337,0.626,0.0000169,0.000000434,0.304,0.0708,-6.240213
14.0283896,0.219,0.561,0.0000169,0.000000435,0.0514,0.169,-6.4008985
15.14412634,0.196,0.804,0.0000161,0.000000415,0.000015,0.0000207,-6.353359
7.396460454,0.153,0.768,0.049,0.000000341,0.03,0.000017,-0.32231212
14.64623185,0.0000259,0.882,0.118,0.000000334,0.000012,0.0000166,-0.5951821
10.99863356,0.221,0.779,0.0000169,0.000000435,0.0000157,0.0000217,7.758458
13.24311879,0.187,0.751,0.0622,0.000000397,0.0000143,0.0000198,-0.39341635
14.41327463,0.0000215,0.849,0.151,0.000000277,0.00000998,0.0000138,-2.0261514
23.84170306,0.308,0.509,0.109,0.000000655,0.0739,0.0000327,-5.2356787
16.52966704,0.0000443,0.57,0.43,0.000000571,0.0000206,0.0000285,-6.4816704
24.29447189,0.0368,0.963,0.0000386,0.00000099,0.0000357,0.0000494,-6.28964
13.26689143,0.00000169,0.00000633,0.000000847,1,0.000000784,0.00000108,-0.48096228
2.929218324,0.372,0.561,0.0000309,0.000000794,0.0671,0.0000396,-2.2310774
2.062824805,1,0.0000167,0.000000665,1.71E-08,0.000000616,0.000000851,-7.311611
9.061992748,0.0000823,1,0.0000413,0.00000106,0.0000382,0.0000529,-5.667078
7.826441045,0.000057,1,0.0000286,0.000000734,0.0000265,0.0000366,-6.647607
14.13184812,0.0001,1,0.0000503,0.00000129,0.0000466,0.0000644,-5.84136
21.5094486,0.0000366,0.978,0.0000183,0.000000471,0.000017,0.022,-6.4162827
16.15621871,0.325,0.609,0.0000131,0.000000336,0.0000121,0.0659,-6.859628
9.680216779,0.000676,0.808,0.108,0.000000884,0.0833,0.0000441,-6.1252403
9.176832004,0.000378,0.907,0.0000192,0.000000494,0.000357,0.0926,-6.44342
12.82454732,0.0204,0.979,0.0000231,0.000000594,0.0000214,0.0000296,-6.2291656
11.82125637,0.0098,0.848,0.143,0.000000347,0.0000125,0.0000173,0.4026845
10.29303247,0.964,0.00168,0.0276,0.000000096,0.00634,0.00000479,3.787881
15.11375149,0.129,0.787,0.0000103,0.000000265,0.0838,0.0000132,2.443522
20.75745548,0.607,0.393,0.0000127,0.000000326,0.0000118,0.00024,1.9260495
2.623579964,0.000154,0.00467,0.0000773,0.00000198,0.995,0.000099,6.7202835
16.91088396,0.00699,0.606,0.107,0.000000327,0.28,0.0000163,6.7147727
12.23320056,0.000038,0.864,0.0773,0.000000489,0.044,0.0145,4.3952985
7.971739165,0.305,0.313,0.000222,0.000000305,0.0271,0.355,-3.6994524
10.32179523,0.0142,0.628,0.22,0.000000254,0.102,0.0361,-3.5576057
13.27481952,0.0149,0.828,0.0000159,0.000000408,0.144,0.0132,6.7288823
6.975105637,0.0000334,0.375,0.0000168,0.000000431,0.179,0.447,-7.3002973
