,0,1,2
205,-7.9774375,-4.5890455,-8.960758
206,8.693433,3.0022094,-8.771306
207,-2.7746873,-3.960937,-3.1684566
208,6.268217,6.580943,-6.125877
209,6.311792,5.254639,-3.4843059
210,8.276832,7.89558,-5.231072
211,4.2011986,7.426336,-4.753432
212,3.6345634,10.038198,-4.6617837
213,9.16802,13.112762,-10.367894
214,12.2738285,5.1657004,-2.6723425
215,5.492403,-1.5167143,-7.154664
216,-1.8391024,3.4475455,3.1921234
217,-4.719088,-2.9096053,-7.2210946
218,10.172506,10.219384,-7.5777755
219,7.0175085,6.0160894,-7.161491
220,9.557601,3.5265262,-9.583845
221,7.227116,10.596593,-4.8157487
222,19.742163,3.082176,-4.7188783
223,10.569963,3.9893427,1.6640832
224,18.061512,5.937787,-4.542276
225,16.811592,6.8151226,-3.6795726
226,9.691214,2.602451,-0.80892414
227,5.5595737,6.4667735,-4.1999397
228,7.800642,0.909453,-2.278001
229,10.434379,14.150361,-7.387705
230,10.023999,13.084701,-8.74124
231,9.26474,2.491067,-2.200283
232,11.17514,14.229741,-8.555635
233,16.207989,2.7554605,-4.8810673
234,9.55965,4.9615107,-5.3691044
235,8.68748,3.372953,-5.6837234
236,4.826458,4.553345,-6.6478977
237,4.5501156,5.4993925,-5.803566
238,7.732473,6.8641663,-4.304244
239,7.659638,5.2096786,-5.060581
240,2.5191035,-0.51465344,1.7069708
241,4.95885,-3.6800196,1.7169007
242,1.2152088,-4.812806,2.9754658
243,3.9241674,-2.9777331,2.3444269
244,-4.0547237,1.0149239,-2.964716
245,4.7768173,3.345404,-6.5592613
246,4.2064066,-1.8093572,3.940528
247,1.3689077,-9.624104,6.89964
248,-4.046129,-14.985367,-3.909258
249,-4.064023,-10.880487,-6.169254
250,5.0337815,-3.96709,3.3394225
251,-5.1697516,-19.647364,-4.661382
252,-1.7315646,-2.8600795,7.79983
253,4.6255717,-6.752507,2.9246478
254,-5.1764636,-15.977004,-4.415885
255,2.762998,-7.822609,3.6680276
256,-3.2706482,-16.19377,-1.3981235
257,-2.5394778,-17.072027,-2.4069088
258,-3.8167264,-17.398293,-1.3431368
259,-6.504996,-17.857912,-3.5613682
260,-3.8654153,-17.400417,-3.4606853
261,-3.6946945,-13.346717,-3.7471197
262,-0.046077713,-7.9814663,5.2215137
263,0.63512725,-7.842033,4.522679
264,-16.484434,3.3532994,0.12661123
265,-13.228227,-7.105111,1.8049479
266,-7.630324,-4.8117795,-6.052724
267,-7.445724,-4.6045065,-6.6002984
268,-7.473207,-6.971809,-8.982839
269,-7.9638066,-7.252589,-7.5889907
270,-7.025169,-5.919229,-8.787982
271,-5.484626,-7.4795723,-7.33423
272,4.214186,11.611402,2.5017297
273,4.685788,8.916741,-12.323354
274,-1.0684662,9.412484,-0.1453489
275,-0.38014582,8.496601,2.6405582
276,-3.0177884,8.952912,4.491798
277,1.0245551,9.254395,3.4679575
278,0.84705746,8.536011,1.5083861
279,-0.42859253,9.930741,-1.54147
280,5.6242704,11.170002,-1.7628659
281,5.727201,9.533836,-1.3424419
282,12.53231,11.193964,-2.7274275
283,-1.3134569,9.646338,2.697397
284,8.726818,4.405994,-12.467876
285,7.773328,5.873167,-12.366348
286,7.473157,5.6087155,-11.487445
287,7.2348533,4.3776817,-12.091348
288,4.588903,7.370787,-11.49773
289,-3.3913584,9.430705,-1.4250494
290,7.9959598,12.698046,-9.996157
291,-4.5258584,7.3484173,0.9620223
292,-4.0701957,11.1679945,3.005877
293,-1.1556962,10.235412,3.8790276
294,-0.8020033,9.124431,4.085813
295,-1.337369,8.714714,0.8226929
296,2.821983,7.400239,-1.7371149
297,4.290604,7.536975,-1.5361754
298,-1.9535853,6.6317496,-1.1933258
299,-2.9330308,7.9019823,-0.47868162
300,-3.8080988,8.22667,-1.4048926
301,-2.7466333,6.9797316,-0.1624293
302,-3.3771436,-1.8979535,7.2582855
303,-3.7622004,0.54687965,4.6280932
304,0.24146253,1.464408,3.4492095
305,-7.622367,2.487063,7.868561
306,-0.9494642,0.6007688,3.2589653
307,-15.398819,0.84311646,3.972465
308,-10.777548,-6.168335,4.0926776
309,-15.366086,-1.1536542,7.3911014
310,-10.500459,-5.25257,4.5620914
311,-14.927833,-1.845506,5.9697275
312,-13.997714,-1.2134485,7.397152
