4.712646007537841797e-01,3.278797885286621749e-05,3.024630075287859654e-07,5.286594629287719727e-01,2.000806307478342205e-05,2.288644827785901725e-05
5.617558956146240234e-01,2.520259916782379150e-01,2.306393867002043407e-07,1.861851811408996582e-01,1.525690004200441763e-05,1.745177542034070939e-05
7.121031284332275391e-01,8.734612911939620972e-02,2.402980783244856866e-07,2.005163580179214478e-01,1.589582643646281213e-05,1.818261989683378488e-05
8.950296640396118164e-01,4.505019262433052063e-02,2.181401725920295576e-07,3.323109558550640941e-05,1.443007113266503438e-05,5.987215042114257812e-02
3.778833150863647461e-01,8.091471681836992502e-05,7.464232112397439778e-07,6.219291687011718750e-01,4.937623452860862017e-05,5.647955913445912302e-05
9.994520545005798340e-01,1.471755967941135168e-04,1.357667542833951302e-06,2.068246976705268025e-04,8.981032442534342408e-05,1.027305406751111150e-04
7.911577224731445312e-01,2.325214445590972900e-03,6.092712396821298171e-07,9.281531674787402153e-05,4.030356649309396744e-05,2.063833922147750854e-01
2.674480676651000977e-01,2.222248725593090057e-02,4.078107451732648769e-07,7.102711796760559082e-01,2.697686613828409463e-05,3.085779098910279572e-05
3.151432275772094727e-01,3.343800926813855767e-05,3.084593913627031725e-07,4.994898438453674316e-01,2.040472827502526343e-05,1.853128224611282349e-01
1.058121025562286377e-01,1.967844582395628095e-05,1.815299981444695732e-07,7.882396578788757324e-01,1.200829137815162539e-05,1.059163957834243774e-01
9.997876286506652832e-01,5.702841372112743556e-05,5.260765192360850051e-07,8.014158083824440837e-05,3.480019950075075030e-05,3.980660039815120399e-05
7.447811365127563477e-01,3.247235144954174757e-05,2.995513739278976573e-07,2.551436126232147217e-01,1.981545938178896904e-05,2.266613591928035021e-05
1.322010308504104614e-01,7.875002175569534302e-02,5.305614081407838967e-07,4.401030838489532471e-01,8.266222476959228516e-02,2.662831246852874756e-01
7.864171266555786133e-01,2.320293424418196082e-05,2.140427426411406486e-07,3.260689845774322748e-05,1.415902443113736808e-05,2.135125845670700073e-01
1.564549058675765991e-01,3.240433215978555381e-06,2.989239433759394160e-08,6.366394460201263428e-02,1.977395413632621057e-06,7.798759341239929199e-01
7.846575975418090820e-01,1.235418766736984253e-02,2.557158040872309357e-07,3.895530244335532188e-05,1.691571560513693839e-05,2.029319852590560913e-01
4.246571660041809082e-01,3.123275041580200195e-01,3.096399154856044333e-07,2.629711031913757324e-01,2.048281930910889059e-05,2.342950210731942207e-05
6.838070154190063477e-01,5.309286279953084886e-05,4.897717644780641422e-07,7.461097993655130267e-05,1.204980686306953430e-01,1.955667734146118164e-01
3.511853218078613281e-01,6.032322562532499433e-05,5.564705247707024682e-07,4.939211308956146240e-01,3.681077578221447766e-05,1.547958403825759888e-01
1.455434709787368774e-01,4.976120591163635254e-01,1.392557464896526653e-07,1.180950701236724854e-01,9.211830729327630252e-06,2.387400567531585693e-01
7.860147356986999512e-01,1.308463743043830618e-05,1.207033477612640127e-07,2.139549106359481812e-01,7.984580406628083438e-06,9.133252206083852798e-06
4.404537975788116455e-01,9.620922058820724487e-02,1.375043723328417400e-07,4.633172452449798584e-01,9.095976565731689334e-06,1.040453480527503416e-05
7.120608687400817871e-01,4.977817297913134098e-05,4.591943820742017124e-07,6.995287549216300249e-05,3.037591704924125224e-05,2.877885103225708008e-01
6.535202264785766602e-01,1.779605261981487274e-02,1.843845467419669149e-07,3.282015919685363770e-01,1.219712157762842253e-05,4.697483382187783718e-04
6.428601145744323730e-01,1.408857852220535278e-01,7.802557888680894393e-07,1.188628084491938353e-04,5.161427543498575687e-05,2.160827964544296265e-01
2.227148711681365967e-01,1.991979297599755228e-05,1.837563843309908407e-07,7.091024518013000488e-01,1.215556767419911921e-05,6.815046072006225586e-02
5.631430745124816895e-01,5.558275734074413776e-05,5.127405984239885584e-07,4.367280304431915283e-01,3.391802238184027374e-05,3.879750875057652593e-05
9.993520975112915039e-01,1.740451116347685456e-04,1.605533725523855537e-06,2.445841964799910784e-04,1.062067822203971446e-04,1.214858202729374170e-04
9.996418952941894531e-01,9.617622708901762962e-05,8.872078183230769355e-07,1.351557002635672688e-04,5.868919834028929472e-05,6.713229959132149816e-05
7.515321373939514160e-01,3.398099215701222420e-04,2.527599747281783493e-07,2.480919659137725830e-01,1.672018697718158364e-05,1.912557308969553560e-05
6.804606914520263672e-01,1.398980966769158840e-04,1.290533873543608934e-06,1.965976844076067209e-04,8.536940003978088498e-05,3.191161751747131348e-01
9.895337820053100586e-01,1.723351742839440703e-04,1.589759904163656756e-06,2.421812532702460885e-04,1.051633371389470994e-04,9.944964200258255005e-03
8.137153983116149902e-01,8.420311132795177400e-06,7.767580711970367702e-08,1.323092877864837646e-01,5.138289452588651329e-06,5.396173149347305298e-02
9.727644324302673340e-01,2.587236303952522576e-05,2.713949978351593018e-02,3.635822577052749693e-05,1.578797855472657830e-05,1.805925603548530489e-05
7.441646456718444824e-01,6.559935957193374634e-02,1.082952181263863167e-07,1.902205944061279297e-01,7.163777809182647616e-06,8.194368092517834157e-06
8.935198783874511719e-01,3.442239761352539062e-02,8.646701132875023177e-08,7.204540073871612549e-02,5.719832188333384693e-06,6.542693881783634424e-06
7.758628129959106445e-01,2.239589095115661621e-01,6.038146693754242733e-07,9.198407497024163604e-05,3.994261351181194186e-05,4.568880831357091665e-05
1.600268036127090454e-01,2.264673821628093719e-04,1.684526722556256573e-07,6.931452751159667969e-01,2.145641855895519257e-02,1.251448839902877808e-01
7.604339122772216797e-01,9.771175427886191756e-06,9.013727009232752607e-08,2.394320219755172729e-01,5.962621344224316999e-06,1.182295673061162233e-04
8.871999979019165039e-01,1.127244085073471069e-01,2.561205860729387496e-07,3.901696254615671933e-05,1.694249294814653695e-05,1.937986053235363215e-05
9.720358848571777344e-01,3.299769014120101929e-05,2.784159407019615173e-02,4.637139136320911348e-05,2.013603443629108369e-05,2.303282963111996651e-05
5.499368309974670410e-01,8.755866438150405884e-02,1.242627547526353737e-07,1.892997170216403902e-05,8.220036761485971510e-06,3.624772429466247559e-01
7.775225639343261719e-01,2.392204850912094116e-02,1.841746950503875269e-07,1.586923599243164062e-01,1.218323995999526232e-05,3.985074162483215332e-02
6.776243448257446289e-01,3.657894954085350037e-02,1.652528425211130525e-07,1.483118236064910889e-01,1.093155060516437516e-05,1.374738216400146484e-01
3.934954702854156494e-01,1.971759945154190063e-01,1.513424763288639951e-07,4.091198742389678955e-01,1.970698212971910834e-04,1.145162150351097807e-05
6.188923120498657227e-01,2.856687642633914948e-02,1.509753246864420362e-07,2.646283805370330811e-01,9.987085832108277828e-06,8.790221065282821655e-02
9.993487000465393066e-01,2.455409048707224429e-05,2.265068985707330285e-07,3.144669171888381243e-04,2.949447953142225742e-04,1.713908386591356248e-05
7.332994341850280762e-01,3.742717206478118896e-02,1.282617461129120784e-07,2.292550653219223022e-01,8.484572390443645418e-06,9.705173397378530353e-06
5.123880505561828613e-01,3.006775295943953097e-05,2.773694234292634064e-07,4.225397424306720495e-05,1.834811155276838690e-05,4.875210523605346680e-01
6.122115850448608398e-01,1.516101838205941021e-05,1.398575761868414702e-07,2.873198986053466797e-01,9.251641131413634866e-06,1.004440784454345703e-01
6.827964186668395996e-01,3.730519488453865051e-02,1.523685426718657254e-07,2.798766195774078369e-01,1.007924765872303396e-05,1.152926051872782409e-05
9.999455213546752930e-01,1.463970147597137839e-05,1.350485234752341057e-07,2.057305573543999344e-05,8.933520803111605346e-06,1.021870775730349123e-05
8.211523890495300293e-01,7.119383371900767088e-05,6.567498758158762939e-07,1.000481352093629539e-04,1.778143048286437988e-01,8.614333928562700748e-04
8.282275199890136719e-01,1.809858530759811401e-02,1.318141755746182753e-07,1.830019173212349415e-04,8.719567631487734616e-06,1.534821093082427979e-01
9.188688397407531738e-01,8.879821507434826344e-06,8.191469902385506430e-08,8.111061155796051025e-02,5.418694399850210175e-06,6.198234586918260902e-06
9.998472929000854492e-01,4.100442674825899303e-05,3.782581643463345245e-07,5.762319415225647390e-05,2.502194911357946694e-05,2.862163819372653961e-05
9.997785687446594238e-01,5.946433157077990472e-05,5.485474048327887431e-07,8.356475882465019822e-05,3.628665945143438876e-05,4.150690074311569333e-05
9.999265670776367188e-01,1.974045517272315919e-05,1.821020418901753146e-07,2.774110726022627205e-05,1.204613181471358985e-05,1.377910302835516632e-05
5.087234377861022949e-01,1.219396591186523438e-01,1.900586852343622013e-07,1.708095818758010864e-01,1.257246822206070647e-05,1.985145658254623413e-01
7.610408663749694824e-01,1.217720508575439453e-01,1.381618659479499911e-07,1.171674057841300964e-01,9.139470421359874308e-06,1.045428507495671511e-05
7.324388027191162109e-01,6.663120537996292114e-02,9.341558637743219151e-08,7.945149391889572144e-02,1.247598230838775635e-02,1.090023815631866455e-01
6.726134419441223145e-01,1.170248612761497498e-01,2.491023565198702272e-07,2.103261947631835938e-01,1.647823410166893154e-05,1.884881203295662999e-05
9.635467529296875000e-01,2.262240377604030073e-05,2.086874530959903495e-07,3.179108534823171794e-05,3.612491488456726074e-02,2.737272589001804590e-04
9.996898770332336426e-01,8.329698903253301978e-05,7.683991611884266604e-07,1.170565956272184849e-04,5.082995267002843320e-05,5.814241376356221735e-05
8.116747736930847168e-01,1.882854998111724854e-01,1.344426010518873227e-07,2.048075111815705895e-05,8.893438462109770626e-06,1.017285921989241615e-05
7.782227396965026855e-01,5.520889908075332642e-02,1.916342853292007931e-07,1.665409952402114868e-01,1.267669449589448050e-05,1.450037962058559060e-05
9.999412894248962402e-01,1.576604881847742945e-05,1.454388609545276267e-07,2.215590393461752683e-05,9.620846867619547993e-06,1.100491317629348487e-05
8.115723729133605957e-01,2.390492227277718484e-05,2.205184443937469041e-07,1.883722394704818726e-01,1.458739552617771551e-05,1.668595541559625417e-05
8.316177725791931152e-01,1.253305163118056953e-05,1.156150588599302864e-07,1.761259591148700565e-05,5.731037631630897522e-02,1.110417097806930542e-01
6.729034781455993652e-01,4.324883775552734733e-05,3.989624417499726405e-07,3.269962370395660400e-01,2.639154627104289830e-05,3.018826646439265460e-05
9.999240636825561523e-01,2.038272941717877984e-05,1.880268882814561948e-07,2.864368798327632248e-05,1.243806309503270313e-05,1.422741843271069229e-05
8.744549751281738281e-01,3.964969888329505920e-02,8.462208000992177404e-08,7.511024177074432373e-02,1.077861618250608444e-02,6.403093721019104123e-06
9.384050369262695312e-01,2.953608147799968719e-02,1.263784810134893632e-07,1.925227661558892578e-05,8.359993444173596799e-06,3.203119710087776184e-02
6.662145853042602539e-01,1.032358733937144279e-03,2.705068595787452068e-07,2.484595179557800293e-01,1.789415182429365814e-05,8.427540212869644165e-02
9.999007582664489746e-01,2.666688124008942395e-05,2.459970005475042854e-07,3.747475420823320746e-05,1.627281380933709443e-05,1.861384043877478689e-05
9.993225336074829102e-01,1.819903700379654765e-04,1.678827175055630505e-06,2.557496191002428532e-04,1.110551747842691839e-04,1.270317152375355363e-04
9.990717172622680664e-01,7.612064946442842484e-04,5.662063244926685002e-07,8.625488408142700791e-05,3.745480717043392360e-05,4.284309761715121567e-05
9.454140663146972656e-01,1.285827784158755094e-05,1.186152118748395878e-07,1.806963518902193755e-05,2.097275294363498688e-02,3.358214721083641052e-02
9.168487191200256348e-01,6.378925172612071037e-05,5.884439815417863429e-07,8.964253356680274010e-05,8.295266330242156982e-02,4.452575376490131021e-05
8.467822074890136719e-01,6.677653640508651733e-02,1.588606863833774696e-07,2.420056080154608935e-05,1.050870650942670181e-05,8.640642464160919189e-02
9.999219775199890137e-01,2.095745185215491802e-05,1.933285886934754672e-07,2.945134110632352531e-05,1.278877334698336199e-05,1.462858199374750257e-05
9.854789972305297852e-01,1.449117809534072876e-02,1.009952512731615570e-07,1.538544165669009089e-05,6.680881597276311368e-06,7.642001037311274558e-06
9.998411536216735840e-01,4.268058910383842885e-05,3.937204553494666470e-07,5.997869084239937365e-05,2.604478686407674104e-05,2.979162127303425223e-05
6.681082248687744141e-01,5.515364184975624084e-02,2.065035999976316816e-07,3.145839946228079498e-05,2.766908705234527588e-01,1.562549550726544112e-05
9.998737573623657227e-01,3.392956932657398283e-05,3.129939614154864103e-07,4.768095459439791739e-05,2.070469236059579998e-05,2.368329478485975415e-05
9.564520716667175293e-01,1.467153742851223797e-05,1.353422049987784703e-07,2.061779559880960733e-05,8.952948519436176866e-06,4.350361227989196777e-02
8.746318817138671875e-01,1.547944157209713012e-05,1.427949598564737244e-07,1.253323256969451904e-01,9.445951945963315666e-06,1.080485708371270448e-05
9.998142123222351074e-01,4.989143781131133437e-05,4.602392493779916549e-07,7.011204434093087912e-05,3.044503318960778415e-05,3.482489410089328885e-05
6.543245911598205566e-01,6.487449718406423926e-05,5.984551307847141288e-07,9.116761066252365708e-05,8.658298850059509277e-02,2.589358091354370117e-01
4.507581591606140137e-01,2.123655031027738005e-05,1.959032260856474750e-07,2.026970684528350830e-01,3.465085327625274658e-01,1.482339666836196557e-05
9.170949459075927734e-01,8.283291012048721313e-02,2.445101472403621301e-07,3.724825000972487032e-05,1.617445559531915933e-05,1.850133230618666857e-05
9.998545050621032715e-01,3.908570943167433143e-05,3.605583742682938464e-07,5.492683339980430901e-05,2.385110019531566650e-05,2.728234721871558577e-05
6.095830202102661133e-01,2.024352401494979858e-01,3.454704540217790054e-07,5.262836930342018604e-05,2.285302798554766923e-05,1.879059374332427979e-01
9.150039553642272949e-01,2.966100510093383491e-05,2.736172461936803302e-07,4.168237501289695501e-05,1.809990499168634415e-05,8.490623533725738525e-02
4.567364454269409180e-01,3.893287479877471924e-01,1.773517936953794560e-07,1.539094895124435425e-01,1.173190139525104314e-05,1.341966617474099621e-05
5.839048624038696289e-01,2.435634269204456359e-05,2.246827364160708385e-07,2.091472893953323364e-01,1.486286419094540179e-05,2.069084048271179199e-01
8.630383610725402832e-01,1.368819326162338257e-01,2.700554091461526696e-07,4.113977047381922603e-05,1.786428765626624227e-05,2.043426502496004105e-05
9.997866749763488770e-01,5.728917312808334827e-05,5.284819621920178179e-07,8.050801989156752825e-05,3.495932105579413474e-05,3.998861211584880948e-05
7.292763590812683105e-01,2.434029243886470795e-03,2.778456860141886864e-07,2.682499885559082031e-01,1.837961644923780113e-05,2.102373218804132193e-05
3.502916097640991211e-01,4.827233403921127319e-02,5.572370582740404643e-07,6.013565063476562500e-01,3.686148193082772195e-05,4.216441811877302825e-05
9.109836816787719727e-01,2.795011823764070868e-05,2.578346425252675544e-07,3.927807847503572702e-05,1.705587783362716436e-05,8.893182873725891113e-02
6.041510701179504395e-01,1.593795241205953062e-05,1.470246360213423031e-07,2.480724155902862549e-01,9.725746167532633990e-06,1.477508097887039185e-01
7.779653072357177734e-01,5.093451181892305613e-05,4.698613906839455012e-07,7.157786603784188628e-05,3.108154487563297153e-05,2.218805402517318726e-01
9.998844265937805176e-01,3.104697680100798607e-05,2.864025816506909905e-07,4.363006883068010211e-05,1.894566048576962203e-05,2.167120510421227664e-05
8.281291127204895020e-01,1.053147479979088530e-05,9.715088111761360778e-08,1.718463599681854248e-01,6.426575055229477584e-06,7.351110070885624737e-06
5.850612521171569824e-01,2.063035592436790466e-02,1.389925898820365546e-07,3.757348060607910156e-01,1.856295391917228699e-02,1.051714389177504927e-05
6.761459112167358398e-01,4.676824435591697693e-02,1.224201326976981363e-07,2.094325125217437744e-01,1.559308823198080063e-02,5.206010490655899048e-02
9.901891350746154785e-01,9.370952844619750977e-03,1.490202635068271775e-06,2.270148688694462180e-04,9.857757686404511333e-05,1.127590730902738869e-04
9.108934402465820312e-01,6.137861782917752862e-05,5.662063244926685002e-07,8.625488408142700791e-05,8.891559392213821411e-02,4.284309761715121567e-05
9.096057415008544922e-01,9.036843478679656982e-02,8.755242220104264561e-08,1.333758336841128767e-05,5.791632247564848512e-06,6.624823527090484276e-06
4.789273738861083984e-01,2.470554560422897339e-01,1.197564216681712423e-07,2.204174548387527466e-01,2.132255211472511292e-02,3.227704390883445740e-02
7.895133495330810547e-01,1.894724118756130338e-05,1.747847591104800813e-07,1.626994609832763672e-01,1.156209145847242326e-05,4.775651544332504272e-02
7.329875826835632324e-01,3.202182779205031693e-05,2.953953810447274009e-07,2.669382393360137939e-01,1.954053914232645184e-05,2.235166357422713190e-05
8.538422584533691406e-01,2.341302484273910522e-02,1.445037298708484741e-07,1.227241978049278259e-01,9.558987585478462279e-06,1.093415448849555105e-05
8.289862871170043945e-01,2.084390074014663696e-02,1.248379533080878900e-07,1.180577576160430908e-01,8.258087291324045509e-06,3.210363909602165222e-02
8.901566863059997559e-01,5.266970023512840271e-02,7.567776805217363290e-08,1.152861932496307418e-05,1.160363107919692993e-02,4.555838927626609802e-02
7.065179347991943359e-01,1.924533247947692871e-01,9.099900921683001798e-08,8.110780268907546997e-02,2.309681440237909555e-04,1.968988217413425446e-02
3.222557902336120605e-01,3.079349696636199951e-01,2.050382619245283422e-07,3.697799742221832275e-01,1.356337361357873306e-05,1.551461718918289989e-05
5.673067569732666016e-01,1.953816354216542095e-05,1.802359008706844179e-07,3.455446362495422363e-01,1.192268609884195030e-05,8.711693435907363892e-02
8.421693444252014160e-01,4.574365448206663132e-04,1.772740603200873011e-07,1.573477834463119507e-01,1.172675820271251723e-05,1.341378356300992891e-05
9.185174107551574707e-01,2.489992603659629822e-02,1.274334522349818144e-07,1.941298978636041284e-05,2.505204640328884125e-02,3.151104971766471863e-02
5.849235653877258301e-01,2.764287292957305908e-01,1.097346569167712005e-07,1.671678728598635644e-05,2.008070796728134155e-02,1.185501664876937866e-01
7.244301438331604004e-01,1.731954142451286316e-02,1.159247176474309526e-06,1.765976921888068318e-04,2.579848170280456543e-01,8.771668217377737164e-05
5.655857324600219727e-01,1.864274442195892334e-01,9.053061944541695993e-08,2.355534881353378296e-01,1.242637075483798981e-02,6.850174941064324230e-06
9.999214410781860352e-01,2.111893809342291206e-05,1.948182841715606628e-07,2.967827640532050282e-05,1.288731709792045876e-05,1.474130203860113397e-05
7.574218511581420898e-01,2.424716353416442871e-01,3.605583174248749856e-07,5.492682612384669483e-05,2.385109655733685941e-05,2.728234358073677868e-05
3.973616063594818115e-01,8.345552487298846245e-05,7.698616855122963898e-07,6.024450659751892090e-01,5.092669744044542313e-05,5.825307380291633308e-05
6.274979114532470703e-01,1.175056513602612540e-05,1.083967759996085078e-07,3.724748194217681885e-01,7.170495791797293350e-06,8.202052413253113627e-06
9.999551773071289062e-01,1.205252829095115885e-05,1.111823308974635438e-07,1.693732338026165962e-05,7.354761237365892157e-06,8.412826900894287974e-06
7.642614841461181641e-01,2.444039285182952881e-02,1.918159995284440811e-07,1.723889261484146118e-01,3.889438137412071228e-02,1.451412845199229196e-05
9.998437166213989258e-01,4.198590249870903790e-05,3.873121272590651643e-07,5.900245741941034794e-05,2.562087320256978273e-05,2.930672235379461199e-05
5.434824824333190918e-01,4.643138890969567001e-05,4.283209307232027641e-07,4.564099609851837158e-01,2.833362304954789579e-05,3.240973092033527792e-05
8.651925921440124512e-01,8.970062434673309326e-02,1.735847519057642785e-07,2.644359665282536298e-05,1.148270894191227853e-05,4.506858438253402710e-02
4.732381105422973633e-01,1.239489392901305109e-05,1.143405867765068251e-07,4.659637212753295898e-01,1.286807656288146973e-02,4.791759699583053589e-02
6.672424674034118652e-01,1.523740047559840605e-05,1.405621929961853311e-07,2.455076575279235840e-01,1.807764172554016113e-02,6.915679574012756348e-02
9.627518057823181152e-01,3.677402809262275696e-02,3.096398870638950029e-07,4.298831045161932707e-04,2.048281749011948705e-05,2.342949846934061497e-05
9.998859167098999023e-01,3.064559132326394320e-05,2.826998581895168172e-07,4.306600385461933911e-05,1.870072264864575118e-05,2.139103162335231900e-05
9.987581372261047363e-01,3.335780929774045944e-04,3.077195742662297562e-06,4.687746404670178890e-04,2.035578945651650429e-04,2.328419795958325267e-04
5.250028371810913086e-01,1.378323584794998169e-01,1.905959692294345587e-07,3.371376395225524902e-01,1.260800945601658896e-05,1.442181292077293620e-05
8.275159001350402832e-01,1.723837703466415405e-01,3.400972730105422670e-07,5.180982770980335772e-05,2.249758836114779115e-05,2.573411984485574067e-05
7.957891821861267090e-01,2.439021045574918389e-05,2.249951478461298393e-07,2.041543275117874146e-01,1.488353063905378804e-05,1.702469307929277420e-05
6.451225876808166504e-01,5.344877354218624532e-05,4.930549835080455523e-07,7.511113653890788555e-05,3.261581150582060218e-05,3.547157645225524902e-01
8.209351897239685059e-01,7.909384369850158691e-02,9.273035317391986609e-08,1.412638084730133414e-05,6.134154773462796584e-06,9.995059669017791748e-02
6.519205570220947266e-01,4.214731598040089011e-05,3.888011406161240302e-07,3.479817807674407959e-01,2.571937147877179086e-05,2.941939055745024234e-05
9.995539188385009766e-01,1.198286336148157716e-04,1.105396790990198497e-06,1.683942246017977595e-04,7.312250090762972832e-05,8.364199311472475529e-05
7.553881406784057617e-01,1.047520041465759277e-01,1.059273841974572861e-07,1.051494330167770386e-01,7.007144176895963028e-06,3.470331057906150818e-02
9.052482247352600098e-01,9.419406205415725708e-02,2.015647027064915164e-07,5.289717228151857853e-04,1.333359614363871515e-05,1.525178413430694491e-05
7.347246408462524414e-01,1.652036007726565003e-05,1.523972343875357183e-07,2.652370929718017578e-01,1.008114577416563407e-05,1.153143239207565784e-05
3.902735412120819092e-01,1.090585961937904358e-01,1.131097349116316764e-07,5.006517171859741211e-01,7.482259661628631875e-06,8.558667104807682335e-06
4.778781533241271973e-01,3.601975186029449105e-05,3.322754764667479321e-07,3.076578974723815918e-01,2.198017318733036518e-05,2.144056558609008789e-01
8.503786325454711914e-01,5.824929103255271912e-02,1.738458479394466849e-07,2.648337431310210377e-05,1.149998206528834999e-05,9.133396297693252563e-02
5.180683732032775879e-01,1.563589612487703562e-04,1.442382313143752981e-06,2.197300054831430316e-04,9.541423787595704198e-05,4.814587533473968506e-01
