19.4324245,0.0212,0.81,0.116,0.000000641,0.0000231,0.0534,6.02121183,8.24705992,9.205084687,8.685575954,5.744858059,6.942537879,5.458238196,7.220595813
5.812784241,0.0000722,0.271,0.0000362,0.00000093,0.729,0.0000464,6.67856136,10.05356154,8.992856181,8.236126651,5.677649573,6.127777778,5.534592558,5.944057239
10.98351165,0.429,0.523,0.0000117,0.000000301,0.0486,0.000015,7.218341141,7.424516576,7.992988973,6.406659297,5.559532265,7.248081099,6.485786254,7.909957967
11.83286479,0.902,0.0606,0.036,0.000000152,0.00157,0.00000758,7.200155236,8.516000198,7.620447872,5.166114725,5.986190974,6.284968915,6.226943122,7.114787356
20.41426963,0.0505,0.412,0.538,0.00000131,0.0000473,0.0000654,6.601238538,8.650030404,7.022884939,6.352065698,6.498680296,8.379659091,8.085655271,7.539302646
8.851807832,0.196,0.69,0.114,0.000000364,0.0000131,0.000268,7.216618889,10.09328886,8.244012374,6.296361874,6.526990661,6.932059524,7.409418228,7.761857674
16.91969628,0.483,0.423,0.0000202,0.00000052,0.0932,0.0000259,6.524377691,8.777831155,8.291825272,8.07545328,6.446256614,7.675798611,5.792057773,7.039026703
9.889689136,0.0000542,0.956,0.0000272,0.000000699,0.0000252,0.0442,6.548387829,6.807294771,7.623227654,7.448296443,4.798610155,7.692280036,4.901026986,6.762178854
17.66080233,0.151,0.792,0.0000114,0.000000294,0.0569,0.0000146,7.255368019,10.82762115,7.778082195,6.109697155,6.876473159,6.723889493,6.412370263,6.071493893
18.40579647,0.0274,0.621,0.269,0.000000766,0.0816,0.000564,6.934966047,10.32960055,8.539761608,7.592400657,5.725909399,7.894791667,5.834332531,6.283298611
8.678274575,0.206,0.749,0.0000167,0.00000043,0.0449,0.0000214,7.805442774,11.22769032,7.535084653,6.331769519,6.152300198,6.887831514,7.24882234,7.289821068
8.547235802,0.0000309,0.768,0.0000155,0.000000398,0.0000144,0.232,6.991256013,11.39763159,8.253661035,5.903373819,7.543522634,6.662637231,7.586951455,6.042786171
8.494228319,0.12,0.649,0.05,0.000000232,0.0571,0.123,6.9464155,10.7893856,7.114620869,5.745929505,7.254677301,6.300107199,6.225951801,6.318342309
8.978276565,0.31,0.625,0.0000257,0.000000659,0.0657,0.0000329,5.875538997,7.692371398,6.926306246,6.313185803,5.222985654,6.683874427,5.361019873,5.316531928
12.74636595,0.0000326,0.867,0.0522,0.00000042,0.0804,0.0000209,5.954342481,8.252195127,7.174446691,5.240574441,4.679787202,5.697693376,5.162379603,4.773387509
7.08322301,0.627,0.000198,0.0000265,0.00000068,0.373,0.0000339,6.487277778,5.487962963,6.292916667,6.683571429,5.391666667,5.614583333,5.750011905,6.011805556
12.37417234,0.0000719,0.905,0.0000361,0.000000927,0.0949,0.0000462,6.621491664,7.585206502,8.014192226,6.477537037,5.427604167,7.068981481,5.218654882,6.672465278
10.30862656,0.0000409,0.667,0.0000205,0.000000527,0.255,0.0775,6.114238535,7.167358545,7.52064856,6.471780285,6.489262821,7.426956522,4.990059763,6.367794174
14.80069891,0.0000328,0.603,0.0000164,0.000000422,0.397,0.0000211,6.737519473,8.796151425,8.348487731,6.816863468,5.160281676,6.960645472,5.230351338,5.764650583
17.01838284,0.156,0.761,0.000012,0.000000307,0.0336,0.0499,6.245929709,8.940079004,7.785853369,6.241336719,6.24049915,5.882541977,5.663246986,5.226754269
10.68093543,0.000289,0.559,0.000145,0.00000372,0.000134,0.44,6.417100666,8.869147993,7.238724206,7.080561966,5.70429819,6.057858796,7.80274649,5.85216313
12.98354518,0.223,0.688,0.0899,0.000000469,0.0000169,0.0000234,6.44242543,9.66401078,6.412457367,5.445287739,6.509099564,5.604957075,6.374331202,5.642797416
17.31988712,0.000432,0.952,0.000022,0.000000564,0.0473,0.0000282,6.404031049,9.388692272,8.092416304,7.636387418,6.788495083,6.446289623,5.959778473,6.413282436
9.965487731,0.247,0.713,0.000021,0.000000539,0.0000194,0.04,6.053968686,9.235384503,8.395699807,7.404303555,5.587019231,6.543793586,6.397768718,5.767062135
14.85203062,0.201,0.73,0.0688,0.000000434,0.0000156,0.0000216,6.33637392,11.18206256,6.560497751,6.142035222,7.483630627,5.788425069,5.757549862,5.99164597
15.04748645,0.000326,0.999,0.000163,0.0000042,0.000151,0.000209,6.113804497,11.71227778,7.36209127,6.721611111,8.371617214,7.167222222,5.765444444,6.290451389
7.885747054,0.000169,0.248,0.752,0.00000218,0.0000787,0.000109,7.256023277,8.530738352,5.712535646,5.31708782,7.305338097,4.726393745,5.834651157,6.206096681
8.361413191,0.999,0.0006,0.0000802,0.00000206,0.0000743,0.000103,6.741911111,7.95525,5.640416667,6.575902778,6.05462963,5.355972222,5.705761905,5.124305556
12.15178463,0.201,0.564,0.235,0.00000174,0.0000628,0.0000869,7.219927551,9.914567124,6.196560786,5.153250407,7.875347222,5.705074786,6.048525734,5.875245098
8.439151115,0.481,0.167,0.352,0.000000268,0.00000966,0.0000134,6.90721288,8.595279111,7.004808245,5.914935288,8.446831894,5.343267507,5.882741364,8.545607363
8.207696877,0.885,0.115,0.0000253,0.00000065,0.0000234,0.0000324,8.265979959,9.836044074,6.894510545,4.802015873,7.883167522,4.828452381,7.367681967,5.30608879
10.78791297,0.000067,0.729,0.204,0.000000863,0.067,0.000043,6.583981815,9.927740833,7.62292365,4.768792055,8.028189023,5.658797348,6.792702779,6.819752781
5.381307324,0.339,0.661,0.000029,0.000000744,0.0000268,0.0000371,6.439168641,10.13052923,7.040516354,6.153409392,7.884136544,7.316785714,5.894125458,7.171167027
