,0,1,2
0,18.59253,-17.79744,20.215212
1,22.187761,-20.682972,15.450798
2,8.27492,-20.488712,14.4080305
3,15.388008,-16.353872,19.96761
4,8.604713,-17.406008,13.394853
5,24.319681,-19.242832,10.505006
6,28.449326,-17.561735,12.685614
7,14.566495,-18.431767,16.201258
8,5.3820314,-15.128397,15.415785
9,15.276036,-18.871695,13.683316
10,4.641017,20.140053,4.0410833
11,17.94006,-7.648047,8.504178
12,8.804404,-4.3635635,9.34526
13,3.103816,-15.578522,13.488792
14,0.24990283,13.73008,1.924976
15,2.0181723,13.261256,4.7436485
16,-0.84029675,10.848432,3.3304164
17,-0.8612982,17.396784,-0.40488318
18,4.6867495,15.34123,11.341796
19,8.33833,0.8278969,-4.003324
20,1.9449527,1.3181679,2.387153
21,6.2651486,7.3714547,0.62485
22,2.262702,-0.6443305,-2.1098006
23,1.0272436,2.7794495,11.725743
24,2.656034,9.542029,2.071273
25,-0.50051695,17.027414,2.1679971
26,1.8369404,16.708073,-0.018923437
27,5.444771,3.0598607,-2.2037299
28,0.2110211,1.461685,13.918859
29,4.609316,19.330496,0.9936627
30,-1.9544121,15.763081,-3.6603022
31,2.2051134,12.990864,-1.0442978
32,-1.3136469,14.573128,8.375238
33,-0.84781516,11.462651,10.034948
34,0.97783685,19.085869,-1.7449208
35,2.6704857,-14.790941,10.025646
36,-0.6547286,13.51983,5.297827
37,11.4276705,-18.690117,12.460397
38,13.635321,-20.686043,18.773842
39,13.003168,-21.125378,12.28414
40,26.34479,-6.809355,13.698072
41,2.099907,14.195742,15.031509
42,4.8984056,-15.852545,10.378635
43,8.213883,-17.971186,15.620538
44,5.9839554,-19.124207,10.863685
45,8.398764,-19.61146,10.230586
46,6.0319033,-17.158054,14.040256
47,15.757493,-16.301487,22.88423
48,0.9141475,15.78305,7.603613
49,4.9793515,-18.859795,7.852572
50,2.4805596,-19.213911,11.20676
51,-0.22496024,14.622651,-1.0469052
52,-1.4371833,15.92865,5.4361467
53,-2.7648365,13.790606,2.9959986
54,-6.036593,14.52938,-5.0734477
55,36.97214,-14.178004,1.6825922
56,33.98696,-15.756378,1.8456221
57,23.778082,-13.762474,13.040965
58,22.186712,-15.066163,12.188
59,33.67391,-16.839788,3.7920394
60,24.398708,-12.980785,17.704784
61,13.76047,-14.564412,17.24827
62,16.494797,-12.663719,16.227709
63,11.257912,-15.812779,11.246755
64,22.9405,-7.3292556,14.493514
65,22.020506,-5.2864294,15.140615
66,21.085873,-3.3157804,12.24577
67,14.676614,-3.8972685,7.866047
68,12.4410715,-5.6857295,6.7058673
69,10.455841,-9.087069,15.717241
70,12.370165,-7.201495,9.947789
71,13.237537,-9.934617,11.766844
72,12.94002,-14.672003,14.365138
73,22.550112,-0.8339143,-0.64311403
74,21.549839,-1.8667933,4.8489647
75,5.972716,-0.1826459,-1.3299506
76,12.367966,-6.0240827,-4.898443
77,18.132526,0.43292266,-5.9831963
78,16.247684,-0.76909536,-4.896278
79,26.202314,0.3307628,-3.6957717
80,15.653608,-6.7081666,7.113149
81,15.221803,-10.208429,9.662257
82,19.27339,-10.507644,8.915352
83,18.786104,-11.468278,15.894888
84,19.585878,-15.403728,16.45756
85,22.943216,-8.328675,12.214906
86,22.362675,-19.822514,10.384924
87,23.123537,-13.95928,8.674504
88,24.185299,-15.754071,15.89056
89,26.555088,-15.211427,16.746555
90,22.952534,-21.395466,12.779062
91,26.465172,-18.801094,14.6504965
92,24.741955,-14.321798,10.494836
93,21.732157,-17.473564,16.415665
94,22.077007,-18.435394,14.04522
95,-4.6146245,-7.5529103,-4.033871
96,-2.7074752,-6.185503,-0.65581715
97,10.93466,-10.655837,-8.234282
98,16.256315,-4.843545,-9.550487
99,9.722522,-7.9906983,-3.8056242
100,8.519316,-4.5589294,-3.7744317
101,8.52244,-10.736186,-1.4218951
102,8.298036,-6.5243387,7.016917
103,14.669599,-16.007483,12.617706
104,-9.300371,10.175873,-15.071574
105,-5.0706897,10.579704,-15.015239
106,-2.936699,16.407812,-10.044774
107,-11.77552,-4.062296,-8.16259
108,-12.008568,7.700071,-13.844118
109,-19.112701,0.34763825,-16.882622
110,-4.0736427,7.4825706,3.0565338
111,37.509342,-14.681112,4.69108
112,33.67897,-15.766441,7.8336124
113,-8.385667,0.8050998,-4.264886
114,-1.0880338,7.7444143,1.7502325
115,-5.8270326,16.422377,-11.234037
116,-3.4938686,12.928323,-2.9785044
117,-9.365169,16.772572,-11.594821
118,11.473347,-18.544971,15.395478
119,19.015495,-19.213667,16.200592
120,4.0912123,18.42977,7.9159303
121,3.0641131,16.9453,9.7746
122,-3.7744083,12.710911,0.5867588
123,-4.7181797,15.119342,-1.6516671
124,1.9524367,14.881539,12.572758
125,-2.5369442,-5.8779917,14.219046
126,-11.429897,0.35051796,-1.4137954
127,-7.028826,13.380522,-2.0859063
128,-0.87922937,1.5511391,1.7381696
129,-9.61714,-1.3450946,-3.8625605
130,-9.323476,-0.90554404,-0.36885384
131,-12.824361,1.8443035,-0.063824184
132,7.3041544,-12.870922,0.663186
133,-16.006327,18.480328,-10.139317
134,-18.05963,19.743313,-8.894684
135,1.984072,21.420103,6.7024126
136,-31.286942,19.714848,-2.3485334
137,-11.000881,15.024186,-10.278446
138,-12.373119,15.764747,-12.434913
139,-0.6319374,9.652077,-0.23443866
140,-9.630574,14.309729,-7.251291
141,-11.88538,12.25361,-5.3036156
142,-5.1114964,6.0281835,-1.9097931
143,4.6250515,6.5347443,14.910569
144,-0.13987821,19.853683,4.497275
145,-4.5697308,8.94791,-1.8266385
146,-7.715449,9.685739,-8.24724
147,-18.69497,2.5897002,-0.89138925
148,28.529898,-14.2741165,9.425365
149,30.091349,-15.425277,6.260177
150,-1.6907967,21.299118,2.0040314
151,-2.8345194,15.28728,0.6393941
152,5.578306,16.505873,3.9076672
153,0.3644218,4.5897036,12.9855995
154,-1.3944334,5.0657277,-1.2222941
155,-5.9405575,11.015071,-4.355714
156,-4.557586,3.060004,-2.0217855
157,-0.09100913,-17.8691,11.636402
158,-0.5130447,7.0366077,10.831655
159,2.5051103,-0.69968575,6.2068253
160,-7.469553,12.38924,-6.3929935
161,2.6382508,1.9441272,-2.7980454
162,1.5686609,8.739689,-6.4642363
163,9.007839,12.428422,-0.5891979
164,3.4883657,11.653679,-3.6639428
165,3.7188735,4.1320744,5.0565424
166,2.5243578,16.563457,3.3575578
167,13.907734,0.2890707,0.468977
168,6.8327074,-8.374205,-4.5948596
169,4.3579807,7.9938307,12.087758
170,11.115342,9.421014,4.6546817
171,-1.1797462,-1.9406914,-1.7693658
172,-0.7954736,3.9267561,-8.004248
173,1.4467613,5.146725,-3.5365536
174,-2.928589,-6.7262187,3.2923975
175,6.2927375,5.0239425,1.4394991
176,7.5966344,7.6634808,-1.7726449
177,11.902755,10.716477,2.7946792
178,8.620213,5.6640697,0.6165475
179,8.245124,8.023418,6.171141
180,9.743328,7.6386895,-3.3409002
181,11.707582,-11.739966,8.920298
182,2.9045248,5.9630833,9.591837
183,16.782135,4.648191,3.1337092
184,15.094581,3.7286282,1.8149432
185,0.051761933,5.9876204,-7.251543
186,10.416447,10.806499,-1.0516018
187,5.3835335,-9.917077,23.089378
188,12.984959,5.147328,4.1621604
189,-13.261108,0.8473267,2.4550555
190,-3.952213,-2.5663705,12.125005
191,4.2244067,3.6517844,-7.6035666
192,4.5162916,6.3035083,-7.3166165
193,-8.576547,1.7745525,2.1584344
194,8.97126,6.3486977,8.464954
195,13.758011,9.665431,4.3718987
